user,text,retweeted_status
rohitcivil254,"RT @rohitcivil254: #amazone #Flipkart
I have purchased a Emergency light from amazone.Amazone delivered me 2 years old product.I have tried…",False
VidhyaDeviJ,RT @deepakhkukreja: @Flipkart worst customer service specially to their ekart delivery. Totally untrained persons even don't know how to op…,False
rohitcivil254,"#amazone #Flipkart
I have purchased a Emergency light from amazone.Amazone delivered me 2 years old product.I have… https://t.co/WNEgu4HAQJ",False
raghu4real,"@flipkartsupport #flipkart #dell @Dell @DellTechIndia PLEASE LISTEN,
Hi @Flipkart JUST EXPLAIN YOUR 7 DAY REPLACEMENT POLICY.",False
VidhyaDeviJ,RT @brewingglife: @venkateshyalava @CKsays_ @AjayKum43545844 @krsunil1994 @DillipK78341392 @programmersingh @Khushwant2808 @KiranSwar @Vino…,False
MaheshK11831781,@Flipkart @flipkartsupport #scam  this is the Full story what happened to me when i ordered my laptop on 10th June.… https://t.co/0LXhfFAGpf,False
CoverCouch,RT @AedinInsight: FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa #onlineshoppi…,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/qS2M3igEOQ,False
jlints58,"RT @tech2touch: New Video: Samsung Galaxy F13 Retail Unit Unboxing - Waterfall Blue, Flipkart
.
.
https://t.co/fN0lnsijND
.
.
#GalaxyF13 #s…",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/YnGcIRtxcs,False
CwenCollection,"https://t.co/ECpNMolCh2
#cwencollection #india #mumbai #modestfashion #hijab #indianhijabi #fashioninspiration… https://t.co/2Jz7JAod87",False
santosh27111990,"Better to plan conduct elections also in online,we don't need authentication,we don't have enough time to question… https://t.co/iwGbnwxaUh",False
Hitesh160211,#Conference  #FKSlashN #Flipkart #FlipkartTech #Technology #WeAreMaximisers #FlipkartForIndia #FlipkartNews… https://t.co/iFD9Em5S9a,False
GeetanjaliKalta,@Flipkart #customerexperience #flipkartservice #flipkart #appeal https://t.co/I3F2yYdkyF,False
naveen3484,@Flipkart @flipkartsupport @_Kalyan_K @rajneeeshkumar @BandBajaateRaho @ConsumrConxion @jagograhakjago @consaff… https://t.co/FovjRhYgh0,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/6ocuIq26wJ,False
AshishK3199999,#Flipkart #FlipkartAtYourService #TrakinTeam Last 13 days se Order shipment tk nhi hua h Complaint bhi bar bar exta… https://t.co/EUOJXfdWiU,False
prash_1985,"@flipkartsupport 
received wrong &amp; duplicate product. Name of product is different from website. Seal was broken an… https://t.co/JEiqRByn4s",False
deepanshushar24,@Flipkart Shoping kr k koi fayda ni h #Flipkart se q k oder time pr ata ni h Or inke delivery partner kabi phone ut… https://t.co/TcNq9FC2eN,False
deepanshushar24,Plz 🙏 do some thing with your delivery partner in north delhi #Flipkart #irresponsible,False
BandBajaateRaho,RT @brewingglife: @venkateshyalava @CKsays_ @AjayKum43545844 @krsunil1994 @DillipK78341392 @programmersingh @Khushwant2808 @KiranSwar @Vino…,False
nftlover7970,@0xFireDrops By #FLIPKART https://t.co/k6hFUKVqYT,False
Taranji47410787,"RT @MaalFreeKaa: #OPPOReno8Series #QuizContest #Flipkart #FlipkartContest #ContestAlert #Contest #Rewards #OPPOReno8 

#Play Here &amp; #Win #M…",False
prabhatpiyushh,I am waiting from 13 June .the refund amount is not generated yet....I am totally disappointed..... #flipkart #BoycottFlipkart,False
nagakumar_reddy,"Worst customer #service from #candesworld.
Complaint raise on 20th May 2022 about my #candes stablizer but not reso… https://t.co/P9HlMJoAz1",False
khansafdar55,Dear #Flipkart Mere a/c me pay later credit available hone ke baad bhi pay later se shopping nahi ho raha hai… https://t.co/8JtBbxqVlM,False
brewingglife,@venkateshyalava @CKsays_ @AjayKum43545844 @krsunil1994 @DillipK78341392 @programmersingh @Khushwant2808 @KiranSwar… https://t.co/orB9zm8fti,False
Mukesh49886,"RT @Mukesh49886: #Flipkart is a Big Frauder....
I have ordered Clothes from Flipkart and they deliver Wrong Brand Products..I have complain…",False
umakantadash1,@RBI @_Kalyan_K @SBICard_Connect Big fraud and scam by Flipkart and SBI when at the time of booking the product it… https://t.co/JMqH15B69T,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/g1uxlWNV6k,False
VeerCho58794086,"RT @VeerCho58794086: Fraud happened with us, we had ordered from flipkart but got empty box when asked for refund then blocked our account…",False
VeerCho58794086,"Fraud happened with us, we had ordered from flipkart but got empty box when asked for refund then blocked our accou… https://t.co/qZt0vfUNKu",False
kksudarshan33,@motorolaindia Please file a case against @Flipkart for selling your product with more than the MRP. They are makin… https://t.co/avc7lXfGhJ,False
iyashpal_,"@flipkartsupport @flipkartsupport  is doing noting more than sharing this automated reply, its already more than 8… https://t.co/byAyC5h9hM",False
VeerCho58794086,"RT @smarty_chokra_7: Fraud happened with us, we had ordered from flipkart but got empty box when asked for refund then blocked our account…",False
jerinkuttiyani,"@Flipkart see the interesting description in camel case. #bug #Flipkart
https://t.co/XIet9W7yg5 https://t.co/C4HHW470W4",False
smarty_chokra_7,"Fraud happened with us, we had ordered from flipkart but got empty box when asked for refund then blocked our accou… https://t.co/oy21n1IQ3Z",False
vk_dogra,"@Flipkart
 #Flipkart 
Order# OD225266846189078000
Why you've put no return policy when seller is not delivering cor… https://t.co/AfTOTHoKC3",False
heavenslin,One of the worst support ever reveceived by an online selling company #Flipkart #PatheticSituation #badsupport… https://t.co/bLs8kuRudD,False
sidda7889,OD125355217472124000 Still not delivered. Expected date 7/7/2022.Too late . Totally dissatisfied and Not able cance… https://t.co/BjhM2tUvpk,False
Soumyad32450284,"#flipkart #ekart #flipkartcustomercaresupport delivery boy didnt delivered my product, and my flipkrat ac seen to t… https://t.co/lVtkQglXuZ",False
arjunsathish,"83 password reset requests from @Flipkart @flipkartsupport
What's happening? 🤔🤔🤔

#flipkart #FlipkartAtYourService",False
NaiduEnturi,it was very regret to connect #flipkart in Twitter.This was 2nd product I have received defective product from sell… https://t.co/WxQWN2jPPM,False
rohithindole98,"I have return your order before 2 weeks but still not get ny refund, after so much calls you are just saying that t… https://t.co/C8VGvm0MYi",False
nidhisingal,RT @business_today: #BTExclusive: #Flipkart Group companies have eliminated 100% single-use plastic packaging in their own supply chain say…,False
Sharmaanil12423,#FlipkartAtYourService #flipkart #mcgrawhill wrong product received from Flipkart after replacement......see the in… https://t.co/T9ak4zKMNR,False
AartiDe67490166,"RT @vikaskumarVKR: Flipkart चोर है #Boycottflipkart #Flipkart @flipkartsupport @Flipkart @amazonIN @Meesho_Official #Amazon
#flipkart_चोर_…",False
OnlineGoDeal,#PocketFM FREE #Audiobook Worth Rs 300 at 0 SuperCoin Free Claim #Flipkart #Giveaway- https://t.co/G8zCpzV72d,False
founderreads_,"Thoughts ?

👉🏻 Follow Now @ FoundersReads

➡️  Then write us a message why we introduce you and your startup to our… https://t.co/v9K9Wow5vF",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/1aDf8FBZD7,False
yatishrajawat,If it does not have #buyers is it a platform for only #sellers. Such a platform will have #zero #transactions or li… https://t.co/4rm5rPWZqY,False
MuttinHrithik,"Join Our Group For Lowest Cost Deals like these, Offers From Indian Trusted Shopping Sites.

Tap on Invitation Link… https://t.co/ofzDIgL7vX",False
zabardastdeals,"Join Our Group For Lowest Cost Deals like these, Offers From Indian Trusted Shopping Sites.

Tap on Invitation Link… https://t.co/DpfaQA7NpU",False
Singh82Rahul,"#Flipkart 
My order id OD125347046711520000
Product was missing from the package and when I return the item the com… https://t.co/ytp8VUIALQ",False
jbharathmanoj,"@flipkartsupport
@Flipkart @amazonIN @CNBCTV18Live @ndtv @BBCBreaking
I bought powerbank from #Flipkart i just char… https://t.co/7a8aGP2u1R",False
UttamSidar11,"#flipkart 
Maine realme wireless2 order Kiya tha but mere ko realme wireless hi received hua hai plz product return… https://t.co/yrNEwlmqKu",False
preetdhami73,"RT @MaalFreeKaa: #OPPOReno8Series #QuizContest #Flipkart #FlipkartContest #ContestAlert #Contest #Rewards #OPPOReno8 

#Play Here &amp; #Win #M…",False
RockJayanth115,"It delivered on June 28th, the calling function not working properly, Flipkart not responding, dizo customer care n… https://t.co/FNX6O1Sb1A",False
Mohit3110mm,"RT @ItsBitcoinWorld: Flipkart Unveils Plans To Enter the Web 3.0 Space 

#cryptocurrency #cryptonews #web3 #blockchain #Flipkart

https://t…",False
ItsBitcoinWorld,"Flipkart Unveils Plans To Enter the Web 3.0 Space 

#cryptocurrency #cryptonews #web3 #blockchain #Flipkart

https://t.co/RlDU69ATaI",False
immy_vermaa,@wildcrafttweet #wildcraft #Amazon #Flipkart #skybag https://t.co/nJYadS1I58,False
immy_vermaa,Tumse na ho paayega... #wildcraft #Amazon #Flipkart #skybag,False
rohit88sood,"@flipkartsupport Such a pathetic service, ordered phone under exchange #OD125363184750801000, the phone has some sc… https://t.co/K02epOILKp",False
CAAmreshKJHA,#Flipkart #FlipkartAtYourService #kalyankrishnamurthy #ministryoffinance #NirmalaSitharman I have placed order twds… https://t.co/Oun0zF3Zjv,False
AnunayTrivedi,@Flipkart @PiyushGoyal @_Kalyan_K @SadhviNiranjan @ashwnikchoubey @jagograhakjago #consumerprotection #flipkart PAT… https://t.co/vQ9s1rWETR,False
RITkar,@AmazonHelp #Bangalore #Flipkart #Mumbai #INDvsENG #dawntech Please don't buy electronics from Amazon now. They don… https://t.co/o3sbmDGi41,False
Legacycorp,RT @AedinInsight: FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa #onlineshoppi…,False
AkhilAjayakumar,"OD225268704608059000
Below incidents 
IN22063009264648934632
IN22062423295790662220
No updates
#Flipkart 
@Flipkart… https://t.co/WsBcczrzMK",False
AkhilAjayakumar,"@flipkartsupport OD225268704608059000
Below incidents 
IN22063009264648934632
IN22062423295790662220
No updates… https://t.co/WzrWkmkYQR",False
mujadid,RT @24x7deals1: Allen Solly Men's Polo #GrabFast Available at 27% Off  #Amazon #Myntra #Offers #Deals #Flipkart #follow4follow https://t.co…,False
cpradhan1,Just keep this thread updated. Flipkart team is closing old ticket and opening a new one every  week and just waiti… https://t.co/UaAgshHIfP,False
VIVEKNARKHEDE11,@flipkartsupport any update. Now Product returned to seller also see tracking still no refund yet. Stop such scams #Flipkart @_Kalyan_K,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/W0WFHp6NCQ,False
17saurabh_k,"Click Below to know more.
https://t.co/yZLxfWmE3e
.
.
.
.
#technology #latestnews #BIGNEWS #Motorola #Flipkart https://t.co/1l5M1mqGoC",False
NewsUnzip,"@Flipkart #flipkart #fraud Flipkart is cancelling order (my order ID: OD225310505392974000), in place of replacemen… https://t.co/k2XXeCrgQi",False
PaxcomTweets,Presenting the weekly round-up of news to keep you all up to date with what's happening around the world in the fie… https://t.co/gUGiq2OQlQ,False
haribabu_gurju,"Yet not delivered..
Location is near to office only.
What is happening in @Flipkart 
Always late ⏰ @flipkartsupport… https://t.co/I2MzYhvsi6",False
SweetuKhushbu,"@flipkartsupport #Flipkart @Flipkart @flipkartsupport @FlipkartW @ConsumerCareOrg #CustomerService 
Dear Flipkart,… https://t.co/jzup8WL3cM",False
Akashkumar0_0_7,RT @Akashkumar0_0_7: #Flipkart  please cancel my product because my mobile phone was get some problem #Flipkart https://t.co/pVXIfUVGx6,False
Akashkumar0_0_7,#Flipkart  please cancel my product because my mobile phone was get some problem #Flipkart https://t.co/pVXIfUVGx6,False
24x7deals1,Campus Men's Crysta Runni #GrabFast Available at 23% Off  #Amazon #Myntra #Offers #Deals #Flipkart #follow4follow https://t.co/5E8GTAkK1I,False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Red Tape Me… https://t.co/pdig1NePgk",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Back : Badm… https://t.co/PxRPbzQ7S6",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Garnier Fru… https://t.co/8ipdivpQHf",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Steelbird S… https://t.co/waUtOzEx6q",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟NIVEA Showe… https://t.co/92eV5x8TlD",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟beatXP Infi… https://t.co/GAe4Npu0Bn",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
S,L ,XL : https://t.co/Bi1E6vUbh6",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Radha Krish… https://t.co/2ByJhI414X",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟BookMyShow… https://t.co/0oXQaAwIPq",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Eden &amp; Ivy… https://t.co/Um2UBrykRW",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟HP 32GB USB… https://t.co/AFHItkxur2",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟(Renewed) A… https://t.co/eQznnuo7Cw",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Levi's Men… https://t.co/QPygQtuLUj",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Saree at rs… https://t.co/FfIqVMyqam",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟LuvIt Cocoa… https://t.co/j6MWnv8xcG",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
**🌟Myntra,,… https://t.co/ock70G5xk6",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟18+ Deal :… https://t.co/G4HTm72xXs",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟The Man Com… https://t.co/dE4CBHGeEI",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Lizol Floor… https://t.co/XVeyyd3deZ",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟70% Off : p… https://t.co/c3sHT4WlqD",False
